lat,lon,dataset
31.570680628272257,-95,lens
31.570680628272257,-93.75,lens
31.570680628272257,-92.5,lens
31.570680628272257,-91.25,lens
31.570680628272257,-90,lens
31.570680628272257,-88.75,lens
31.570680628272257,-87.5,lens
31.570680628272257,-86.25,lens
31.570680628272257,-85,lens
31.570680628272257,-83.75,lens
31.570680628272257,-82.5,lens
31.570680628272257,-81.25,lens
31.570680628272257,-80,lens
31.570680628272257,-78.75,lens
31.570680628272257,-77.5,lens
31.570680628272257,-76.25,lens
31.570680628272257,-75,lens
31.570680628272257,-73.75,lens
31.570680628272257,-72.5,lens
31.570680628272257,-71.25,lens
31.570680628272257,-70,lens
31.570680628272257,-68.75,lens
31.570680628272257,-67.5,lens
31.570680628272257,-66.25,lens
31.570680628272257,-65,lens
31.570680628272257,-63.75,lens
31.570680628272257,-62.5,lens
31.570680628272257,-61.25,lens
31.570680628272257,-60,lens
31.570680628272257,-58.75,lens
32.5130890052356,-136.25,lens
32.5130890052356,-135,lens
32.5130890052356,-133.75,lens
32.5130890052356,-132.5,lens
32.5130890052356,-131.25,lens
32.5130890052356,-130,lens
32.5130890052356,-128.75,lens
32.5130890052356,-127.5,lens
32.5130890052356,-126.25,lens
32.5130890052356,-125,lens
32.5130890052356,-123.75,lens
32.5130890052356,-122.5,lens
32.5130890052356,-121.25,lens
32.5130890052356,-120,lens
32.5130890052356,-118.75,lens
32.5130890052356,-117.5,lens
32.5130890052356,-116.25,lens
32.5130890052356,-115,lens
32.5130890052356,-113.75,lens
32.5130890052356,-112.5,lens
32.5130890052356,-111.25,lens
32.5130890052356,-110,lens
32.5130890052356,-108.75,lens
32.5130890052356,-107.5,lens
32.5130890052356,-106.25,lens
32.5130890052356,-105,lens
32.5130890052356,-103.75,lens
32.5130890052356,-102.5,lens
32.5130890052356,-101.25,lens
32.5130890052356,-100,lens
32.5130890052356,-98.75,lens
32.5130890052356,-97.5,lens
32.5130890052356,-96.25,lens
32.5130890052356,-95,lens
32.5130890052356,-93.75,lens
32.5130890052356,-92.5,lens
32.5130890052356,-91.25,lens
32.5130890052356,-90,lens
32.5130890052356,-88.75,lens
32.5130890052356,-87.5,lens
32.5130890052356,-86.25,lens
32.5130890052356,-85,lens
32.5130890052356,-83.75,lens
32.5130890052356,-82.5,lens
32.5130890052356,-81.25,lens
32.5130890052356,-80,lens
32.5130890052356,-78.75,lens
32.5130890052356,-77.5,lens
32.5130890052356,-76.25,lens
32.5130890052356,-75,lens
32.5130890052356,-73.75,lens
32.5130890052356,-72.5,lens
32.5130890052356,-71.25,lens
32.5130890052356,-70,lens
32.5130890052356,-68.75,lens
32.5130890052356,-67.5,lens
32.5130890052356,-66.25,lens
32.5130890052356,-65,lens
32.5130890052356,-63.75,lens
32.5130890052356,-62.5,lens
32.5130890052356,-61.25,lens
32.5130890052356,-60,lens
32.5130890052356,-58.75,lens
33.455497382198956,-136.25,lens
33.455497382198956,-135,lens
33.455497382198956,-133.75,lens
33.455497382198956,-132.5,lens
33.455497382198956,-131.25,lens
33.455497382198956,-130,lens
33.455497382198956,-128.75,lens
33.455497382198956,-127.5,lens
33.455497382198956,-126.25,lens
33.455497382198956,-125,lens
33.455497382198956,-123.75,lens
33.455497382198956,-122.5,lens
33.455497382198956,-121.25,lens
33.455497382198956,-120,lens
33.455497382198956,-118.75,lens
33.455497382198956,-117.5,lens
33.455497382198956,-116.25,lens
33.455497382198956,-115,lens
33.455497382198956,-113.75,lens
33.455497382198956,-112.5,lens
33.455497382198956,-111.25,lens
33.455497382198956,-110,lens
33.455497382198956,-108.75,lens
33.455497382198956,-107.5,lens
33.455497382198956,-106.25,lens
33.455497382198956,-105,lens
33.455497382198956,-103.75,lens
33.455497382198956,-102.5,lens
33.455497382198956,-101.25,lens
33.455497382198956,-100,lens
33.455497382198956,-98.75,lens
33.455497382198956,-97.5,lens
33.455497382198956,-96.25,lens
33.455497382198956,-95,lens
33.455497382198956,-93.75,lens
33.455497382198956,-92.5,lens
33.455497382198956,-91.25,lens
33.455497382198956,-90,lens
33.455497382198956,-88.75,lens
33.455497382198956,-87.5,lens
33.455497382198956,-86.25,lens
33.455497382198956,-85,lens
33.455497382198956,-83.75,lens
33.455497382198956,-82.5,lens
33.455497382198956,-81.25,lens
33.455497382198956,-80,lens
33.455497382198956,-78.75,lens
33.455497382198956,-77.5,lens
33.455497382198956,-76.25,lens
33.455497382198956,-75,lens
33.455497382198956,-73.75,lens
33.455497382198956,-72.5,lens
33.455497382198956,-71.25,lens
33.455497382198956,-70,lens
33.455497382198956,-68.75,lens
33.455497382198956,-67.5,lens
33.455497382198956,-66.25,lens
33.455497382198956,-65,lens
33.455497382198956,-63.75,lens
33.455497382198956,-62.5,lens
33.455497382198956,-61.25,lens
33.455497382198956,-60,lens
33.455497382198956,-58.75,lens
34.3979057591623,-136.25,lens
34.3979057591623,-135,lens
34.3979057591623,-133.75,lens
34.3979057591623,-132.5,lens
34.3979057591623,-131.25,lens
34.3979057591623,-130,lens
34.3979057591623,-128.75,lens
34.3979057591623,-127.5,lens
34.3979057591623,-126.25,lens
34.3979057591623,-125,lens
34.3979057591623,-123.75,lens
34.3979057591623,-122.5,lens
34.3979057591623,-121.25,lens
34.3979057591623,-120,lens
34.3979057591623,-118.75,lens
34.3979057591623,-117.5,lens
34.3979057591623,-116.25,lens
34.3979057591623,-115,lens
34.3979057591623,-113.75,lens
34.3979057591623,-112.5,lens
34.3979057591623,-111.25,lens
34.3979057591623,-110,lens
34.3979057591623,-108.75,lens
34.3979057591623,-107.5,lens
34.3979057591623,-106.25,lens
34.3979057591623,-105,lens
34.3979057591623,-103.75,lens
34.3979057591623,-102.5,lens
34.3979057591623,-101.25,lens
34.3979057591623,-100,lens
34.3979057591623,-98.75,lens
34.3979057591623,-97.5,lens
34.3979057591623,-96.25,lens
34.3979057591623,-95,lens
34.3979057591623,-93.75,lens
34.3979057591623,-92.5,lens
34.3979057591623,-91.25,lens
34.3979057591623,-90,lens
34.3979057591623,-88.75,lens
34.3979057591623,-87.5,lens
34.3979057591623,-86.25,lens
34.3979057591623,-85,lens
34.3979057591623,-83.75,lens
34.3979057591623,-82.5,lens
34.3979057591623,-81.25,lens
34.3979057591623,-80,lens
34.3979057591623,-78.75,lens
34.3979057591623,-77.5,lens
34.3979057591623,-76.25,lens
34.3979057591623,-75,lens
34.3979057591623,-73.75,lens
34.3979057591623,-72.5,lens
34.3979057591623,-71.25,lens
34.3979057591623,-70,lens
34.3979057591623,-68.75,lens
34.3979057591623,-67.5,lens
34.3979057591623,-66.25,lens
34.3979057591623,-65,lens
34.3979057591623,-63.75,lens
34.3979057591623,-62.5,lens
34.3979057591623,-61.25,lens
34.3979057591623,-60,lens
34.3979057591623,-58.75,lens
35.340314136125656,-136.25,lens
35.340314136125656,-135,lens
35.340314136125656,-133.75,lens
35.340314136125656,-132.5,lens
35.340314136125656,-131.25,lens
35.340314136125656,-130,lens
35.340314136125656,-128.75,lens
35.340314136125656,-127.5,lens
35.340314136125656,-126.25,lens
35.340314136125656,-125,lens
35.340314136125656,-123.75,lens
35.340314136125656,-122.5,lens
35.340314136125656,-121.25,lens
35.340314136125656,-120,lens
35.340314136125656,-118.75,lens
35.340314136125656,-117.5,lens
35.340314136125656,-116.25,lens
35.340314136125656,-115,lens
35.340314136125656,-113.75,lens
35.340314136125656,-112.5,lens
35.340314136125656,-111.25,lens
35.340314136125656,-110,lens
35.340314136125656,-108.75,lens
35.340314136125656,-107.5,lens
35.340314136125656,-106.25,lens
35.340314136125656,-105,lens
35.340314136125656,-103.75,lens
35.340314136125656,-102.5,lens
35.340314136125656,-101.25,lens
35.340314136125656,-100,lens
35.340314136125656,-98.75,lens
35.340314136125656,-97.5,lens
35.340314136125656,-96.25,lens
35.340314136125656,-95,lens
35.340314136125656,-93.75,lens
35.340314136125656,-92.5,lens
35.340314136125656,-91.25,lens
35.340314136125656,-90,lens
35.340314136125656,-88.75,lens
35.340314136125656,-87.5,lens
35.340314136125656,-86.25,lens
35.340314136125656,-85,lens
35.340314136125656,-83.75,lens
35.340314136125656,-82.5,lens
35.340314136125656,-81.25,lens
35.340314136125656,-80,lens
35.340314136125656,-78.75,lens
35.340314136125656,-77.5,lens
35.340314136125656,-76.25,lens
35.340314136125656,-75,lens
35.340314136125656,-73.75,lens
35.340314136125656,-72.5,lens
35.340314136125656,-71.25,lens
35.340314136125656,-70,lens
35.340314136125656,-68.75,lens
35.340314136125656,-67.5,lens
35.340314136125656,-66.25,lens
35.340314136125656,-65,lens
35.340314136125656,-63.75,lens
35.340314136125656,-62.5,lens
35.340314136125656,-61.25,lens
35.340314136125656,-60,lens
35.340314136125656,-58.75,lens
36.282722513089,-136.25,lens
36.282722513089,-135,lens
36.282722513089,-133.75,lens
36.282722513089,-132.5,lens
36.282722513089,-131.25,lens
36.282722513089,-130,lens
36.282722513089,-128.75,lens
36.282722513089,-127.5,lens
36.282722513089,-126.25,lens
36.282722513089,-125,lens
36.282722513089,-123.75,lens
36.282722513089,-122.5,lens
36.282722513089,-121.25,lens
36.282722513089,-120,lens
36.282722513089,-118.75,lens
36.282722513089,-117.5,lens
36.282722513089,-116.25,lens
36.282722513089,-115,lens
36.282722513089,-113.75,lens
36.282722513089,-112.5,lens
36.282722513089,-111.25,lens
36.282722513089,-110,lens
36.282722513089,-108.75,lens
36.282722513089,-107.5,lens
36.282722513089,-106.25,lens
36.282722513089,-105,lens
36.282722513089,-103.75,lens
36.282722513089,-102.5,lens
36.282722513089,-101.25,lens
36.282722513089,-100,lens
36.282722513089,-98.75,lens
36.282722513089,-97.5,lens
36.282722513089,-96.25,lens
36.282722513089,-95,lens
36.282722513089,-93.75,lens
36.282722513089,-92.5,lens
36.282722513089,-91.25,lens
36.282722513089,-90,lens
36.282722513089,-88.75,lens
36.282722513089,-87.5,lens
36.282722513089,-86.25,lens
36.282722513089,-85,lens
36.282722513089,-83.75,lens
36.282722513089,-82.5,lens
36.282722513089,-81.25,lens
36.282722513089,-80,lens
36.282722513089,-78.75,lens
36.282722513089,-77.5,lens
36.282722513089,-76.25,lens
36.282722513089,-75,lens
36.282722513089,-73.75,lens
36.282722513089,-72.5,lens
36.282722513089,-71.25,lens
36.282722513089,-70,lens
36.282722513089,-68.75,lens
36.282722513089,-67.5,lens
36.282722513089,-66.25,lens
36.282722513089,-65,lens
36.282722513089,-63.75,lens
36.282722513089,-62.5,lens
36.282722513089,-61.25,lens
36.282722513089,-60,lens
36.282722513089,-58.75,lens
37.225130890052355,-136.25,lens
37.225130890052355,-135,lens
37.225130890052355,-133.75,lens
37.225130890052355,-132.5,lens
37.225130890052355,-131.25,lens
37.225130890052355,-130,lens
37.225130890052355,-128.75,lens
37.225130890052355,-127.5,lens
37.225130890052355,-126.25,lens
37.225130890052355,-125,lens
37.225130890052355,-123.75,lens
37.225130890052355,-122.5,lens
37.225130890052355,-121.25,lens
37.225130890052355,-120,lens
37.225130890052355,-118.75,lens
37.225130890052355,-117.5,lens
37.225130890052355,-116.25,lens
37.225130890052355,-115,lens
37.225130890052355,-113.75,lens
37.225130890052355,-112.5,lens
37.225130890052355,-111.25,lens
37.225130890052355,-110,lens
37.225130890052355,-108.75,lens
37.225130890052355,-107.5,lens
37.225130890052355,-106.25,lens
37.225130890052355,-105,lens
37.225130890052355,-103.75,lens
37.225130890052355,-102.5,lens
37.225130890052355,-101.25,lens
37.225130890052355,-100,lens
37.225130890052355,-98.75,lens
37.225130890052355,-97.5,lens
37.225130890052355,-96.25,lens
37.225130890052355,-95,lens
37.225130890052355,-93.75,lens
37.225130890052355,-92.5,lens
37.225130890052355,-91.25,lens
37.225130890052355,-90,lens
37.225130890052355,-88.75,lens
37.225130890052355,-87.5,lens
37.225130890052355,-86.25,lens
37.225130890052355,-85,lens
37.225130890052355,-83.75,lens
37.225130890052355,-82.5,lens
37.225130890052355,-81.25,lens
37.225130890052355,-80,lens
37.225130890052355,-78.75,lens
37.225130890052355,-77.5,lens
37.225130890052355,-76.25,lens
37.225130890052355,-75,lens
37.225130890052355,-73.75,lens
37.225130890052355,-72.5,lens
37.225130890052355,-71.25,lens
37.225130890052355,-70,lens
37.225130890052355,-68.75,lens
37.225130890052355,-67.5,lens
37.225130890052355,-66.25,lens
37.225130890052355,-65,lens
37.225130890052355,-63.75,lens
37.225130890052355,-62.5,lens
37.225130890052355,-61.25,lens
37.225130890052355,-60,lens
37.225130890052355,-58.75,lens
38.16753926701571,-136.25,lens
38.16753926701571,-135,lens
38.16753926701571,-133.75,lens
38.16753926701571,-132.5,lens
38.16753926701571,-131.25,lens
38.16753926701571,-130,lens
38.16753926701571,-128.75,lens
38.16753926701571,-127.5,lens
38.16753926701571,-126.25,lens
38.16753926701571,-125,lens
38.16753926701571,-123.75,lens
38.16753926701571,-122.5,lens
38.16753926701571,-121.25,lens
38.16753926701571,-120,lens
38.16753926701571,-118.75,lens
38.16753926701571,-117.5,lens
38.16753926701571,-116.25,lens
38.16753926701571,-115,lens
38.16753926701571,-113.75,lens
38.16753926701571,-112.5,lens
38.16753926701571,-111.25,lens
38.16753926701571,-110,lens
38.16753926701571,-108.75,lens
38.16753926701571,-107.5,lens
38.16753926701571,-106.25,lens
38.16753926701571,-105,lens
38.16753926701571,-103.75,lens
38.16753926701571,-102.5,lens
38.16753926701571,-101.25,lens
38.16753926701571,-100,lens
38.16753926701571,-98.75,lens
38.16753926701571,-97.5,lens
38.16753926701571,-96.25,lens
38.16753926701571,-95,lens
38.16753926701571,-93.75,lens
38.16753926701571,-92.5,lens
38.16753926701571,-91.25,lens
38.16753926701571,-90,lens
38.16753926701571,-88.75,lens
38.16753926701571,-87.5,lens
38.16753926701571,-86.25,lens
38.16753926701571,-85,lens
38.16753926701571,-83.75,lens
38.16753926701571,-82.5,lens
38.16753926701571,-81.25,lens
38.16753926701571,-80,lens
38.16753926701571,-78.75,lens
38.16753926701571,-77.5,lens
38.16753926701571,-76.25,lens
38.16753926701571,-75,lens
38.16753926701571,-73.75,lens
38.16753926701571,-72.5,lens
38.16753926701571,-71.25,lens
38.16753926701571,-70,lens
38.16753926701571,-68.75,lens
38.16753926701571,-67.5,lens
38.16753926701571,-66.25,lens
38.16753926701571,-65,lens
38.16753926701571,-63.75,lens
38.16753926701571,-62.5,lens
38.16753926701571,-61.25,lens
38.16753926701571,-60,lens
38.16753926701571,-58.75,lens
39.10994764397907,-136.25,lens
39.10994764397907,-135,lens
39.10994764397907,-133.75,lens
39.10994764397907,-132.5,lens
39.10994764397907,-131.25,lens
39.10994764397907,-130,lens
39.10994764397907,-128.75,lens
39.10994764397907,-127.5,lens
39.10994764397907,-126.25,lens
39.10994764397907,-125,lens
39.10994764397907,-123.75,lens
39.10994764397907,-122.5,lens
39.10994764397907,-121.25,lens
39.10994764397907,-120,lens
39.10994764397907,-118.75,lens
39.10994764397907,-117.5,lens
39.10994764397907,-116.25,lens
39.10994764397907,-115,lens
39.10994764397907,-113.75,lens
39.10994764397907,-112.5,lens
39.10994764397907,-111.25,lens
39.10994764397907,-110,lens
39.10994764397907,-108.75,lens
39.10994764397907,-107.5,lens
39.10994764397907,-106.25,lens
39.10994764397907,-105,lens
39.10994764397907,-103.75,lens
39.10994764397907,-102.5,lens
39.10994764397907,-101.25,lens
39.10994764397907,-100,lens
39.10994764397907,-98.75,lens
39.10994764397907,-97.5,lens
39.10994764397907,-96.25,lens
39.10994764397907,-95,lens
39.10994764397907,-93.75,lens
39.10994764397907,-92.5,lens
39.10994764397907,-91.25,lens
39.10994764397907,-90,lens
39.10994764397907,-88.75,lens
39.10994764397907,-87.5,lens
39.10994764397907,-86.25,lens
39.10994764397907,-85,lens
39.10994764397907,-83.75,lens
39.10994764397907,-82.5,lens
39.10994764397907,-81.25,lens
39.10994764397907,-80,lens
39.10994764397907,-78.75,lens
39.10994764397907,-77.5,lens
39.10994764397907,-76.25,lens
39.10994764397907,-75,lens
39.10994764397907,-73.75,lens
39.10994764397907,-72.5,lens
39.10994764397907,-71.25,lens
39.10994764397907,-70,lens
39.10994764397907,-68.75,lens
39.10994764397907,-67.5,lens
39.10994764397907,-66.25,lens
39.10994764397907,-65,lens
39.10994764397907,-63.75,lens
39.10994764397907,-62.5,lens
39.10994764397907,-61.25,lens
39.10994764397907,-60,lens
39.10994764397907,-58.75,lens
40.0523560209424,-136.25,lens
40.0523560209424,-135,lens
40.0523560209424,-133.75,lens
40.0523560209424,-132.5,lens
40.0523560209424,-131.25,lens
40.0523560209424,-130,lens
40.0523560209424,-128.75,lens
40.0523560209424,-127.5,lens
40.0523560209424,-126.25,lens
40.0523560209424,-125,lens
40.0523560209424,-123.75,lens
40.0523560209424,-122.5,lens
40.0523560209424,-121.25,lens
40.0523560209424,-120,lens
40.0523560209424,-118.75,lens
40.0523560209424,-117.5,lens
40.0523560209424,-116.25,lens
40.0523560209424,-115,lens
40.0523560209424,-113.75,lens
40.0523560209424,-112.5,lens
40.0523560209424,-111.25,lens
40.0523560209424,-110,lens
40.0523560209424,-108.75,lens
40.0523560209424,-107.5,lens
40.0523560209424,-106.25,lens
40.0523560209424,-105,lens
40.0523560209424,-103.75,lens
40.0523560209424,-102.5,lens
40.0523560209424,-101.25,lens
40.0523560209424,-100,lens
40.0523560209424,-98.75,lens
40.0523560209424,-97.5,lens
40.0523560209424,-96.25,lens
40.0523560209424,-95,lens
40.0523560209424,-93.75,lens
40.0523560209424,-92.5,lens
40.0523560209424,-91.25,lens
40.0523560209424,-90,lens
40.0523560209424,-88.75,lens
40.0523560209424,-87.5,lens
40.0523560209424,-86.25,lens
40.0523560209424,-85,lens
40.0523560209424,-83.75,lens
40.0523560209424,-82.5,lens
40.0523560209424,-81.25,lens
40.0523560209424,-80,lens
40.0523560209424,-78.75,lens
40.0523560209424,-77.5,lens
40.0523560209424,-76.25,lens
40.0523560209424,-75,lens
40.0523560209424,-73.75,lens
40.0523560209424,-72.5,lens
40.0523560209424,-71.25,lens
40.0523560209424,-70,lens
40.0523560209424,-68.75,lens
40.0523560209424,-67.5,lens
40.0523560209424,-66.25,lens
40.0523560209424,-65,lens
40.0523560209424,-63.75,lens
40.0523560209424,-62.5,lens
40.0523560209424,-61.25,lens
40.0523560209424,-60,lens
40.0523560209424,-58.75,lens
40.994764397905755,-136.25,lens
40.994764397905755,-135,lens
40.994764397905755,-133.75,lens
40.994764397905755,-132.5,lens
40.994764397905755,-131.25,lens
40.994764397905755,-130,lens
40.994764397905755,-128.75,lens
40.994764397905755,-127.5,lens
40.994764397905755,-126.25,lens
40.994764397905755,-125,lens
40.994764397905755,-123.75,lens
40.994764397905755,-122.5,lens
40.994764397905755,-121.25,lens
40.994764397905755,-120,lens
40.994764397905755,-118.75,lens
40.994764397905755,-117.5,lens
40.994764397905755,-116.25,lens
40.994764397905755,-115,lens
40.994764397905755,-113.75,lens
40.994764397905755,-112.5,lens
40.994764397905755,-111.25,lens
40.994764397905755,-110,lens
40.994764397905755,-108.75,lens
40.994764397905755,-107.5,lens
40.994764397905755,-106.25,lens
40.994764397905755,-105,lens
40.994764397905755,-103.75,lens
40.994764397905755,-102.5,lens
40.994764397905755,-101.25,lens
40.994764397905755,-100,lens
40.994764397905755,-98.75,lens
40.994764397905755,-97.5,lens
40.994764397905755,-96.25,lens
40.994764397905755,-95,lens
40.994764397905755,-93.75,lens
40.994764397905755,-92.5,lens
40.994764397905755,-91.25,lens
40.994764397905755,-90,lens
40.994764397905755,-88.75,lens
40.994764397905755,-87.5,lens
40.994764397905755,-86.25,lens
40.994764397905755,-85,lens
40.994764397905755,-83.75,lens
40.994764397905755,-82.5,lens
40.994764397905755,-81.25,lens
40.994764397905755,-80,lens
40.994764397905755,-78.75,lens
40.994764397905755,-77.5,lens
40.994764397905755,-76.25,lens
40.994764397905755,-75,lens
40.994764397905755,-73.75,lens
40.994764397905755,-72.5,lens
40.994764397905755,-71.25,lens
40.994764397905755,-70,lens
40.994764397905755,-68.75,lens
40.994764397905755,-67.5,lens
40.994764397905755,-66.25,lens
40.994764397905755,-65,lens
40.994764397905755,-63.75,lens
40.994764397905755,-62.5,lens
40.994764397905755,-61.25,lens
40.994764397905755,-60,lens
40.994764397905755,-58.75,lens
41.93717277486911,-136.25,lens
41.93717277486911,-135,lens
41.93717277486911,-133.75,lens
41.93717277486911,-132.5,lens
41.93717277486911,-131.25,lens
41.93717277486911,-130,lens
41.93717277486911,-128.75,lens
41.93717277486911,-127.5,lens
41.93717277486911,-126.25,lens
41.93717277486911,-125,lens
41.93717277486911,-123.75,lens
41.93717277486911,-122.5,lens
41.93717277486911,-121.25,lens
41.93717277486911,-120,lens
41.93717277486911,-118.75,lens
41.93717277486911,-117.5,lens
41.93717277486911,-116.25,lens
41.93717277486911,-115,lens
41.93717277486911,-113.75,lens
41.93717277486911,-112.5,lens
41.93717277486911,-111.25,lens
41.93717277486911,-110,lens
41.93717277486911,-108.75,lens
41.93717277486911,-107.5,lens
41.93717277486911,-106.25,lens
41.93717277486911,-105,lens
41.93717277486911,-103.75,lens
41.93717277486911,-102.5,lens
41.93717277486911,-101.25,lens
41.93717277486911,-100,lens
41.93717277486911,-98.75,lens
41.93717277486911,-97.5,lens
41.93717277486911,-96.25,lens
41.93717277486911,-95,lens
41.93717277486911,-93.75,lens
41.93717277486911,-92.5,lens
41.93717277486911,-91.25,lens
41.93717277486911,-90,lens
41.93717277486911,-88.75,lens
41.93717277486911,-87.5,lens
41.93717277486911,-86.25,lens
41.93717277486911,-85,lens
41.93717277486911,-83.75,lens
41.93717277486911,-82.5,lens
41.93717277486911,-81.25,lens
41.93717277486911,-80,lens
41.93717277486911,-78.75,lens
41.93717277486911,-77.5,lens
41.93717277486911,-76.25,lens
41.93717277486911,-75,lens
41.93717277486911,-73.75,lens
41.93717277486911,-72.5,lens
41.93717277486911,-71.25,lens
41.93717277486911,-70,lens
41.93717277486911,-68.75,lens
41.93717277486911,-67.5,lens
41.93717277486911,-66.25,lens
41.93717277486911,-65,lens
41.93717277486911,-63.75,lens
41.93717277486911,-62.5,lens
41.93717277486911,-61.25,lens
41.93717277486911,-60,lens
41.93717277486911,-58.75,lens
42.87958115183247,-136.25,lens
42.87958115183247,-135,lens
42.87958115183247,-133.75,lens
42.87958115183247,-132.5,lens
42.87958115183247,-131.25,lens
42.87958115183247,-130,lens
42.87958115183247,-128.75,lens
42.87958115183247,-127.5,lens
42.87958115183247,-126.25,lens
42.87958115183247,-125,lens
42.87958115183247,-123.75,lens
42.87958115183247,-122.5,lens
42.87958115183247,-121.25,lens
42.87958115183247,-120,lens
42.87958115183247,-118.75,lens
42.87958115183247,-117.5,lens
42.87958115183247,-116.25,lens
42.87958115183247,-115,lens
42.87958115183247,-113.75,lens
42.87958115183247,-112.5,lens
42.87958115183247,-111.25,lens
42.87958115183247,-110,lens
42.87958115183247,-108.75,lens
42.87958115183247,-107.5,lens
42.87958115183247,-106.25,lens
42.87958115183247,-105,lens
42.87958115183247,-103.75,lens
42.87958115183247,-102.5,lens
42.87958115183247,-101.25,lens
42.87958115183247,-100,lens
42.87958115183247,-98.75,lens
42.87958115183247,-97.5,lens
42.87958115183247,-96.25,lens
42.87958115183247,-95,lens
42.87958115183247,-93.75,lens
42.87958115183247,-92.5,lens
42.87958115183247,-91.25,lens
42.87958115183247,-90,lens
42.87958115183247,-88.75,lens
42.87958115183247,-87.5,lens
42.87958115183247,-86.25,lens
42.87958115183247,-85,lens
42.87958115183247,-83.75,lens
42.87958115183247,-82.5,lens
42.87958115183247,-81.25,lens
42.87958115183247,-80,lens
42.87958115183247,-78.75,lens
42.87958115183247,-77.5,lens
42.87958115183247,-76.25,lens
42.87958115183247,-75,lens
42.87958115183247,-73.75,lens
42.87958115183247,-72.5,lens
42.87958115183247,-71.25,lens
42.87958115183247,-70,lens
42.87958115183247,-68.75,lens
42.87958115183247,-67.5,lens
42.87958115183247,-66.25,lens
42.87958115183247,-65,lens
42.87958115183247,-63.75,lens
42.87958115183247,-62.5,lens
42.87958115183247,-61.25,lens
42.87958115183247,-60,lens
42.87958115183247,-58.75,lens
43.8219895287958,-136.25,lens
43.8219895287958,-135,lens
43.8219895287958,-133.75,lens
43.8219895287958,-132.5,lens
43.8219895287958,-131.25,lens
43.8219895287958,-130,lens
43.8219895287958,-128.75,lens
43.8219895287958,-127.5,lens
43.8219895287958,-126.25,lens
43.8219895287958,-125,lens
43.8219895287958,-123.75,lens
43.8219895287958,-122.5,lens
43.8219895287958,-121.25,lens
43.8219895287958,-120,lens
43.8219895287958,-118.75,lens
43.8219895287958,-117.5,lens
43.8219895287958,-116.25,lens
43.8219895287958,-115,lens
43.8219895287958,-113.75,lens
43.8219895287958,-112.5,lens
43.8219895287958,-111.25,lens
43.8219895287958,-110,lens
43.8219895287958,-108.75,lens
43.8219895287958,-107.5,lens
43.8219895287958,-106.25,lens
43.8219895287958,-105,lens
43.8219895287958,-103.75,lens
43.8219895287958,-102.5,lens
43.8219895287958,-101.25,lens
43.8219895287958,-100,lens
43.8219895287958,-98.75,lens
43.8219895287958,-97.5,lens
43.8219895287958,-96.25,lens
43.8219895287958,-95,lens
43.8219895287958,-93.75,lens
43.8219895287958,-92.5,lens
43.8219895287958,-91.25,lens
43.8219895287958,-90,lens
43.8219895287958,-88.75,lens
43.8219895287958,-87.5,lens
43.8219895287958,-86.25,lens
43.8219895287958,-85,lens
43.8219895287958,-83.75,lens
43.8219895287958,-82.5,lens
43.8219895287958,-81.25,lens
43.8219895287958,-80,lens
43.8219895287958,-78.75,lens
43.8219895287958,-77.5,lens
43.8219895287958,-76.25,lens
43.8219895287958,-75,lens
43.8219895287958,-73.75,lens
43.8219895287958,-72.5,lens
43.8219895287958,-71.25,lens
43.8219895287958,-70,lens
43.8219895287958,-68.75,lens
43.8219895287958,-67.5,lens
43.8219895287958,-66.25,lens
43.8219895287958,-65,lens
43.8219895287958,-63.75,lens
43.8219895287958,-62.5,lens
43.8219895287958,-61.25,lens
43.8219895287958,-60,lens
43.8219895287958,-58.75,lens
44.764397905759154,-136.25,lens
44.764397905759154,-135,lens
44.764397905759154,-133.75,lens
44.764397905759154,-132.5,lens
44.764397905759154,-131.25,lens
44.764397905759154,-130,lens
44.764397905759154,-128.75,lens
44.764397905759154,-127.5,lens
44.764397905759154,-126.25,lens
44.764397905759154,-125,lens
44.764397905759154,-123.75,lens
44.764397905759154,-122.5,lens
44.764397905759154,-121.25,lens
44.764397905759154,-120,lens
44.764397905759154,-118.75,lens
44.764397905759154,-117.5,lens
44.764397905759154,-116.25,lens
44.764397905759154,-115,lens
44.764397905759154,-113.75,lens
44.764397905759154,-112.5,lens
44.764397905759154,-111.25,lens
44.764397905759154,-110,lens
44.764397905759154,-108.75,lens
44.764397905759154,-107.5,lens
44.764397905759154,-106.25,lens
44.764397905759154,-105,lens
44.764397905759154,-103.75,lens
44.764397905759154,-102.5,lens
44.764397905759154,-101.25,lens
44.764397905759154,-100,lens
44.764397905759154,-98.75,lens
44.764397905759154,-97.5,lens
44.764397905759154,-96.25,lens
44.764397905759154,-95,lens
44.764397905759154,-93.75,lens
44.764397905759154,-92.5,lens
44.764397905759154,-91.25,lens
44.764397905759154,-90,lens
44.764397905759154,-88.75,lens
44.764397905759154,-87.5,lens
44.764397905759154,-86.25,lens
44.764397905759154,-85,lens
44.764397905759154,-83.75,lens
44.764397905759154,-82.5,lens
44.764397905759154,-81.25,lens
44.764397905759154,-80,lens
44.764397905759154,-78.75,lens
44.764397905759154,-77.5,lens
44.764397905759154,-76.25,lens
44.764397905759154,-75,lens
44.764397905759154,-73.75,lens
44.764397905759154,-72.5,lens
44.764397905759154,-71.25,lens
44.764397905759154,-70,lens
44.764397905759154,-68.75,lens
44.764397905759154,-67.5,lens
44.764397905759154,-66.25,lens
44.764397905759154,-65,lens
